Postnummer,Poststed,Kommunenummer,Kommunenavn,Type,Fylkesnavn,Fylkesnummer,Kommunenummer2023
3471,SLEMMESTAD,3203,ASKER,P,Akershus,32,3025
3472,BØDALEN,3203,ASKER,G,Akershus,32,3025
3474,ÅROS,3203,ASKER,G,Akershus,32,3025
3475,SÆTRE,3203,ASKER,G,Akershus,32,3025
3476,SÆTRE,3203,ASKER,P,Akershus,32,3025
3477,BÅTSTØ,3203,ASKER,G,Akershus,32,3025
3478,NÆRSNES,3203,ASKER,G,Akershus,32,3025
3479,NÆRSNES,3203,ASKER,P,Akershus,32,3025
3480,FILTVET,3203,ASKER,G,Akershus,32,3025
3481,TOFTE,3203,ASKER,P,Akershus,32,3025
3482,TOFTE,3203,ASKER,G,Akershus,32,3025
3483,KANA,3203,ASKER,G,Akershus,32,3025
3484,HOLMSBU,3203,ASKER,G,Akershus,32,3025
3485,FILTVET,3203,ASKER,P,Akershus,32,3025
3490,KLOKKARSTUA,3203,ASKER,G,Akershus,32,3025
3501,HØNEFOSS,3305,RINGERIKE,P,Buskerud,33,3007
3502,HØNEFOSS,3305,RINGERIKE,P,Buskerud,33,3007
3503,HØNEFOSS,3305,RINGERIKE,P,Buskerud,33,3007
3504,HØNEFOSS,3305,RINGERIKE,P,Buskerud,33,3007
3507,HØNEFOSS,3305,RINGERIKE,P,Buskerud,33,3007
3510,HØNEFOSS,3305,RINGERIKE,G,Buskerud,33,3007
3511,HØNEFOSS,3305,RINGERIKE,G,Buskerud,33,3007
3512,HØNEFOSS,3305,RINGERIKE,G,Buskerud,33,3007
3513,HØNEFOSS,3305,RINGERIKE,G,Buskerud,33,3007
3514,HØNEFOSS,3305,RINGERIKE,G,Buskerud,33,3007
3515,HØNEFOSS,3305,RINGERIKE,G,Buskerud,33,3007
3516,HØNEFOSS,3305,RINGERIKE,G,Buskerud,33,3007
3517,HØNEFOSS,3305,RINGERIKE,G,Buskerud,33,3007
3518,HØNEFOSS,3305,RINGERIKE,G,Buskerud,33,3007
3519,HØNEFOSS,3305,RINGERIKE,G,Buskerud,33,3007
3520,JEVNAKER,3236,JEVNAKER,G,Akershus,32,3053
3521,JEVNAKER,3236,JEVNAKER,P,Akershus,32,3053
3522,BJONEROA,3446,GRAN,G,Innlandet,34,3446
3523,NES I ÅDAL,3305,RINGERIKE,P,Buskerud,33,3007
3524,NES I ÅDAL,3305,RINGERIKE,G,Buskerud,33,3007
3525,HALLINGBY,3305,RINGERIKE,G,Buskerud,33,3007
3526,HALLINGBY,3305,RINGERIKE,P,Buskerud,33,3007
3528,HEDALEN,3449,SØR-AURDAL,G,Innlandet,34,3449
3529,RØYSE,3310,HOLE,P,Buskerud,33,3038
3530,RØYSE,3310,HOLE,G,Buskerud,33,3038
3531,KROKKLEIVA,3310,HOLE,G,Buskerud,33,3038
3532,TYRISTRAND,3305,RINGERIKE,P,Buskerud,33,3007
3533,TYRISTRAND,3305,RINGERIKE,G,Buskerud,33,3007
3534,SOKNA,3305,RINGERIKE,G,Buskerud,33,3007
3535,KRØDEREN,3318,KRØDSHERAD,G,Buskerud,33,3046
3536,NORESUND,3318,KRØDSHERAD,G,Buskerud,33,3046
3537,KRØDEREN,3318,KRØDSHERAD,P,Buskerud,33,3046
3538,SOLLIHØGDA,3310,HOLE,G,Buskerud,33,3038
3539,FLÅ,3320,FLÅ,G,Buskerud,33,3039
3540,NESBYEN,3322,NESBYEN,G,Buskerud,33,3040
3541,NESBYEN,3322,NESBYEN,P,Buskerud,33,3040
3542,SOKNA,3305,RINGERIKE,P,Buskerud,33,3007
3543,NORESUND,3318,KRØDSHERAD,P,Buskerud,33,3046
3544,TUNHOVD,3338,NORE OG UVDAL,G,Buskerud,33,3052
3545,FLÅ,3320,FLÅ,P,Buskerud,33,3039
3546,KROKKLEIVA,3310,HOLE,P,Buskerud,33,3038
3550,GOL,3324,GOL,G,Buskerud,33,3041
3551,GOL,3324,GOL,P,Buskerud,33,3041
3560,HEMSEDAL,3326,HEMSEDAL,G,Buskerud,33,3042
3561,HEMSEDAL,3326,HEMSEDAL,P,Buskerud,33,3042
3570,ÅL,3328,ÅL,G,Buskerud,33,3043
3571,ÅL,3328,ÅL,P,Buskerud,33,3043
3576,HOL,3330,HOL,G,Buskerud,33,3044
3577,HOVET,3330,HOL,G,Buskerud,33,3044
3579,TORPO,3328,ÅL,G,Buskerud,33,3043
3580,GEILO,3330,HOL,G,Buskerud,33,3044
3581,GEILO,3330,HOL,P,Buskerud,33,3044
3588,DAGALI,3330,HOL,G,Buskerud,33,3044
3593,USTAOSET,3330,HOL,B,Buskerud,33,3044
3595,HAUGASTØL,3330,HOL,B,Buskerud,33,3044
3601,KONGSBERG,3303,KONGSBERG,P,Buskerud,33,3006
3602,KONGSBERG,3303,KONGSBERG,P,Buskerud,33,3006
3603,KONGSBERG,3303,KONGSBERG,P,Buskerud,33,3006
3604,KONGSBERG,3303,KONGSBERG,P,Buskerud,33,3006
3605,KONGSBERG,3303,KONGSBERG,P,Buskerud,33,3006
3606,KONGSBERG,3303,KONGSBERG,P,Buskerud,33,3006
3607,KONGSBERG,3303,KONGSBERG,P,Buskerud,33,3006
3608,HEISTADMOEN,3303,KONGSBERG,G,Buskerud,33,3006
3609,KONGSBERG,3303,KONGSBERG,P,Buskerud,33,3006
3610,KONGSBERG,3303,KONGSBERG,G,Buskerud,33,3006
3611,KONGSBERG,3303,KONGSBERG,G,Buskerud,33,3006
3612,KONGSBERG,3303,KONGSBERG,G,Buskerud,33,3006
3613,KONGSBERG,3303,KONGSBERG,G,Buskerud,33,3006
3614,KONGSBERG,3303,KONGSBERG,G,Buskerud,33,3006
3615,KONGSBERG,3303,KONGSBERG,G,Buskerud,33,3006
3616,KONGSBERG,3303,KONGSBERG,G,Buskerud,33,3006
3617,KONGSBERG,3303,KONGSBERG,G,Buskerud,33,3006
3618,SKOLLENBORG,3303,KONGSBERG,G,Buskerud,33,3006
3619,SKOLLENBORG,3303,KONGSBERG,G,Buskerud,33,3006
3620,FLESBERG,3334,FLESBERG,G,Buskerud,33,3050
3621,LAMPELAND,3334,FLESBERG,P,Buskerud,33,3050
3622,SVENE,3334,FLESBERG,G,Buskerud,33,3050
3623,LAMPELAND,3334,FLESBERG,G,Buskerud,33,3050
3624,LYNGDAL I NUMEDAL,3334,FLESBERG,G,Buskerud,33,3050
3625,SKOLLENBORG,3303,KONGSBERG,P,Buskerud,33,3006
3626,ROLLAG,3336,ROLLAG,G,Buskerud,33,3051
3627,VEGGLI,3336,ROLLAG,P,Buskerud,33,3051
3628,VEGGLI,3336,ROLLAG,G,Buskerud,33,3051
3629,NORE,3338,NORE OG UVDAL,G,Buskerud,33,3052
3630,RØDBERG,3338,NORE OG UVDAL,G,Buskerud,33,3052
3631,RØDBERG,3338,NORE OG UVDAL,P,Buskerud,33,3052
3632,UVDAL,3338,NORE OG UVDAL,G,Buskerud,33,3052
3634,NORE,3338,NORE OG UVDAL,P,Buskerud,33,3052
3646,HVITTINGFOSS,3303,KONGSBERG,P,Buskerud,33,3006
3647,HVITTINGFOSS,3303,KONGSBERG,G,Buskerud,33,3006
3648,PASSEBEKK,3303,KONGSBERG,G,Buskerud,33,3006
3650,TINN AUSTBYGD,4026,TINN,G,Telemark,40,3818
3652,HOVIN I TELEMARK,4026,TINN,G,Telemark,40,3818
3656,ATRÅ,4026,TINN,G,Telemark,40,3818
3658,MILAND,4026,TINN,G,Telemark,40,3818
3660,RJUKAN,4026,TINN,G,Telemark,40,3818
3661,RJUKAN,4026,TINN,P,Telemark,40,3818
3665,SAULAND,4024,HJARTDAL,P,Telemark,40,3819
3666,ATRÅ,4026,TINN,P,Telemark,40,3818
3671,NOTODDEN,4005,NOTODDEN,P,Telemark,40,3808
3672,NOTODDEN,4005,NOTODDEN,P,Telemark,40,3808
3673,NOTODDEN,4005,NOTODDEN,P,Telemark,40,3808
3674,NOTODDEN,4005,NOTODDEN,G,Telemark,40,3808
3675,NOTODDEN,4005,NOTODDEN,G,Telemark,40,3808
3676,NOTODDEN,4005,NOTODDEN,G,Telemark,40,3808
3677,NOTODDEN,4005,NOTODDEN,G,Telemark,40,3808
3678,NOTODDEN,4005,NOTODDEN,G,Telemark,40,3808
3679,NOTODDEN,4005,NOTODDEN,G,Telemark,40,3808
3680,NOTODDEN,4005,NOTODDEN,G,Telemark,40,3808
3681,NOTODDEN,4005,NOTODDEN,G,Telemark,40,3808
3683,NOTODDEN,4005,NOTODDEN,G,Telemark,40,3808
3684,NOTODDEN,4005,NOTODDEN,G,Telemark,40,3808
3690,HJARTDAL,4024,HJARTDAL,G,Telemark,40,3819
3691,GRANSHERAD,4005,NOTODDEN,G,Telemark,40,3808
3692,SAULAND,4024,HJARTDAL,G,Telemark,40,3819
3697,TUDDAL,4024,HJARTDAL,G,Telemark,40,3819
3701,SKIEN,4003,SKIEN,P,Telemark,40,3807
3702,SKIEN,4003,SKIEN,P,Telemark,40,3807
3703,SKIEN,4003,SKIEN,P,Telemark,40,3807
3704,SKIEN,4003,SKIEN,P,Telemark,40,3807
3705,SKIEN,4003,SKIEN,P,Telemark,40,3807
3707,SKIEN,4003,SKIEN,P,Telemark,40,3807
3710,SKIEN,4003,SKIEN,B,Telemark,40,3807
3711,SKIEN,4003,SKIEN,G,Telemark,40,3807
3712,SKIEN,4003,SKIEN,G,Telemark,40,3807
3713,SKIEN,4003,SKIEN,G,Telemark,40,3807
3714,SKIEN,4003,SKIEN,G,Telemark,40,3807
3715,SKIEN,4003,SKIEN,G,Telemark,40,3807
3716,SKIEN,4003,SKIEN,G,Telemark,40,3807
3717,SKIEN,4003,SKIEN,G,Telemark,40,3807
3718,SKIEN,4003,SKIEN,G,Telemark,40,3807
3719,SKIEN,4003,SKIEN,G,Telemark,40,3807
3720,SKIEN,4003,SKIEN,G,Telemark,40,3807
3721,SKIEN,4003,SKIEN,G,Telemark,40,3807
3722,SKIEN,4003,SKIEN,G,Telemark,40,3807
3723,SKIEN,4003,SKIEN,G,Telemark,40,3807
3724,SKIEN,4003,SKIEN,G,Telemark,40,3807
3725,SKIEN,4003,SKIEN,G,Telemark,40,3807
3726,SKIEN,4003,SKIEN,G,Telemark,40,3807
3727,SKIEN,4003,SKIEN,G,Telemark,40,3807
3728,SKIEN,4003,SKIEN,G,Telemark,40,3807
3729,SKIEN,4003,SKIEN,G,Telemark,40,3807
3730,SKIEN,4003,SKIEN,G,Telemark,40,3807
3731,SKIEN,4003,SKIEN,G,Telemark,40,3807
3732,SKIEN,4003,SKIEN,G,Telemark,40,3807
3733,SKIEN,4003,SKIEN,G,Telemark,40,3807
3734,SKIEN,4003,SKIEN,G,Telemark,40,3807
3735,SKIEN,4003,SKIEN,G,Telemark,40,3807
3736,SKIEN,4003,SKIEN,G,Telemark,40,3807
3737,SKIEN,4003,SKIEN,G,Telemark,40,3807
3738,SKIEN,4003,SKIEN,G,Telemark,40,3807
3739,SKIEN,4003,SKIEN,G,Telemark,40,3807
3740,SKIEN,4003,SKIEN,G,Telemark,40,3807
3741,SKIEN,4003,SKIEN,G,Telemark,40,3807
3742,SKIEN,4003,SKIEN,G,Telemark,40,3807
3743,SKIEN,4003,SKIEN,G,Telemark,40,3807
3744,SKIEN,4003,SKIEN,G,Telemark,40,3807
3746,SKIEN,4003,SKIEN,G,Telemark,40,3807
3747,SKIEN,4003,SKIEN,G,Telemark,40,3807
3748,SILJAN,4010,SILJAN,G,Telemark,40,3812
3749,SILJAN,4010,SILJAN,P,Telemark,40,3812
3750,DRANGEDAL,4016,DRANGEDAL,G,Telemark,40,3815
3753,TØRDAL,4016,DRANGEDAL,G,Telemark,40,3815
3760,NESLANDSVATN,4016,DRANGEDAL,G,Telemark,40,3815
3766,SANNIDAL,4014,KRAGERØ,G,Telemark,40,3814
3770,KRAGERØ,4014,KRAGERØ,G,Telemark,40,3814
3772,KRAGERØ,4014,KRAGERØ,G,Telemark,40,3814
3780,SKÅTØY,4014,KRAGERØ,G,Telemark,40,3814
3781,JOMFRULAND,4014,KRAGERØ,G,Telemark,40,3814
3783,KRAGERØ SKJÆRGÅRD,4014,KRAGERØ,G,Telemark,40,3814
3785,SKIEN,4003,SKIEN,P,Telemark,40,3807
3786,SKIEN,4003,SKIEN,P,Telemark,40,3807
3788,STABBESTAD,4014,KRAGERØ,G,Telemark,40,3814
3789,KRAGERØ,4014,KRAGERØ,P,Telemark,40,3814
3790,HELLE,4014,KRAGERØ,G,Telemark,40,3814
3791,KRAGERØ,4014,KRAGERØ,P,Telemark,40,3814
3792,SKIEN,4003,SKIEN,P,Telemark,40,3807
3793,SANNIDAL,4014,KRAGERØ,P,Telemark,40,3814
3794,HELLE,4014,KRAGERØ,P,Telemark,40,3814
3795,DRANGEDAL,4016,DRANGEDAL,P,Telemark,40,3815
3796,SKIEN,4003,SKIEN,P,Telemark,40,3807
3798,SKIEN,4003,SKIEN,P,Telemark,40,3807
3799,SKIEN,4003,SKIEN,P,Telemark,40,3807
3800,BØ I TELEMARK,4020,MIDT-TELEMARK,G,Telemark,40,3817
3801,BØ I TELEMARK,4020,MIDT-TELEMARK,G,Telemark,40,3817
3802,BØ I TELEMARK,4020,MIDT-TELEMARK,G,Telemark,40,3817
3803,BØ I TELEMARK,4020,MIDT-TELEMARK,G,Telemark,40,3817
3804,BØ I TELEMARK,4020,MIDT-TELEMARK,G,Telemark,40,3817
3805,BØ I TELEMARK,4022,SELJORD,G,Telemark,40,3820
3810,GVARV,4020,MIDT-TELEMARK,G,Telemark,40,3817
3811,HØRTE,4020,MIDT-TELEMARK,G,Telemark,40,3817
3812,AKKERHAUGEN,4020,MIDT-TELEMARK,G,Telemark,40,3817
3820,NORDAGUTU,4020,MIDT-TELEMARK,G,Telemark,40,3817
3825,LUNDE,4018,NOME,G,Telemark,40,3816
3830,ULEFOSS,4018,NOME,G,Telemark,40,3816
3831,ULEFOSS,4018,NOME,P,Telemark,40,3816
3832,LUNDE,4018,NOME,P,Telemark,40,3816
3833,BØ I TELEMARK,4020,MIDT-TELEMARK,P,Telemark,40,3817
3834,GVARV,4020,MIDT-TELEMARK,P,Telemark,40,3817
3835,SELJORD,4022,SELJORD,P,Telemark,40,3820
3836,KVITESEID,4028,KVITESEID,P,Telemark,40,3821
3840,SELJORD,4022,SELJORD,G,Telemark,40,3820
3841,FLATDAL,4022,SELJORD,G,Telemark,40,3820
3844,ÅMOTSDAL,4022,SELJORD,G,Telemark,40,3820
3848,MORGEDAL,4028,KVITESEID,G,Telemark,40,3821
3849,VRÅLIOSEN,4028,KVITESEID,G,Telemark,40,3821
3850,KVITESEID,4028,KVITESEID,G,Telemark,40,3821
3852,VRÅDAL,4028,KVITESEID,P,Telemark,40,3821
3853,VRÅDAL,4028,KVITESEID,G,Telemark,40,3821
3854,NISSEDAL,4030,NISSEDAL,G,Telemark,40,3822
3855,TREUNGEN,4030,NISSEDAL,G,Telemark,40,3822
3864,RAULAND,4036,VINJE,G,Telemark,40,3825
3870,FYRESDAL,4032,FYRESDAL,G,Telemark,40,3823
3880,DALEN,4034,TOKKE,G,Telemark,40,3824
3882,ÅMDALS VERK,4034,TOKKE,G,Telemark,40,3824
3883,TREUNGEN,4030,NISSEDAL,P,Telemark,40,3822
3884,RAULAND,4036,VINJE,P,Telemark,40,3825
3885,FYRESDAL,4032,FYRESDAL,P,Telemark,40,3823
3886,DALEN,4034,TOKKE,P,Telemark,40,3824
3887,VINJE,4036,VINJE,P,Telemark,40,3825
3888,EDLAND,4036,VINJE,P,Telemark,40,3825
3890,VINJE,4036,VINJE,G,Telemark,40,3825
3891,HØYDALSMO,4034,TOKKE,G,Telemark,40,3824
3893,VINJESVINGEN,4036,VINJE,G,Telemark,40,3825
3895,EDLAND,4036,VINJE,G,Telemark,40,3825
3901,PORSGRUNN,4001,PORSGRUNN,P,Telemark,40,3806
3902,PORSGRUNN,4001,PORSGRUNN,P,Telemark,40,3806
3903,PORSGRUNN,4001,PORSGRUNN,P,Telemark,40,3806
3904,PORSGRUNN,4001,PORSGRUNN,P,Telemark,40,3806
3905,PORSGRUNN,4001,PORSGRUNN,P,Telemark,40,3806
3906,PORSGRUNN,4001,PORSGRUNN,P,Telemark,40,3806
3910,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3911,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3912,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3913,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3914,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3915,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3916,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3917,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3918,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3919,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3920,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3921,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3922,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3924,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3925,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3928,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3929,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3930,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3931,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3933,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3936,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3937,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3939,PORSGRUNN,4001,PORSGRUNN,P,Telemark,40,3806
3940,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3941,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3942,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3943,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3944,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3946,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3947,LANGANGEN,4001,PORSGRUNN,G,Telemark,40,3806
3948,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3949,PORSGRUNN,4001,PORSGRUNN,G,Telemark,40,3806
3950,BREVIK,4001,PORSGRUNN,G,Telemark,40,3806
3960,STATHELLE,4012,BAMBLE,G,Telemark,40,3813
3961,STATHELLE,4012,BAMBLE,G,Telemark,40,3813
3962,STATHELLE,4012,BAMBLE,G,Telemark,40,3813
3965,HERRE,4012,BAMBLE,G,Telemark,40,3813
3966,STATHELLE,4012,BAMBLE,P,Telemark,40,3813
3967,STATHELLE,4012,BAMBLE,G,Telemark,40,3813
3970,LANGESUND,4012,BAMBLE,G,Telemark,40,3813
3991,BREVIK,4001,PORSGRUNN,P,Telemark,40,3806
3993,LANGESUND,4012,BAMBLE,P,Telemark,40,3813
3994,LANGESUND,4012,BAMBLE,P,Telemark,40,3813
3995,STATHELLE,4012,BAMBLE,P,Telemark,40,3813
3996,PORSGRUNN,4001,PORSGRUNN,P,Telemark,40,3806
3997,PORSGRUNN,4001,PORSGRUNN,P,Telemark,40,3806
3998,PORSGRUNN,4001,PORSGRUNN,P,Telemark,40,3806
3999,HERRE,4012,BAMBLE,P,Telemark,40,3813
4001,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4002,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4003,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4004,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4005,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4006,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4007,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4008,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4009,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4010,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4011,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4012,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4013,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4014,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4015,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4016,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4017,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4018,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4019,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4020,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4021,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4022,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4023,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4024,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4025,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4026,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4027,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4028,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4029,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4031,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4032,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4033,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4034,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4035,STAVANGER,1103,STAVANGER,B,Rogaland,11,1103
4036,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4041,HAFRSFJORD,1103,STAVANGER,G,Rogaland,11,1103
4042,HAFRSFJORD,1103,STAVANGER,G,Rogaland,11,1103
4043,HAFRSFJORD,1103,STAVANGER,G,Rogaland,11,1103
4044,HAFRSFJORD,1103,STAVANGER,G,Rogaland,11,1103
4045,HAFRSFJORD,1103,STAVANGER,G,Rogaland,11,1103
4046,HAFRSFJORD,1103,STAVANGER,G,Rogaland,11,1103
4047,HAFRSFJORD,1103,STAVANGER,G,Rogaland,11,1103
4048,HAFRSFJORD,1103,STAVANGER,G,Rogaland,11,1103
4049,HAFRSFJORD,1103,STAVANGER,G,Rogaland,11,1103
4050,SOLA,1124,SOLA,G,Rogaland,11,1124
4051,SOLA,1124,SOLA,G,Rogaland,11,1124
4052,RØYNEBERG,1124,SOLA,G,Rogaland,11,1124
4053,RÆGE,1124,SOLA,G,Rogaland,11,1124
4054,TJELTA,1124,SOLA,G,Rogaland,11,1124
4055,SOLA,1124,SOLA,G,Rogaland,11,1124
4056,TANANGER,1124,SOLA,G,Rogaland,11,1124
4057,TANANGER,1124,SOLA,G,Rogaland,11,1124
4058,TANANGER,1124,SOLA,G,Rogaland,11,1124
4059,RØYNEBERG,1124,SOLA,P,Rogaland,11,1124
4063,TJELTA,1124,SOLA,P,Rogaland,11,1124
4068,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4070,RANDABERG,1127,RANDABERG,G,Rogaland,11,1127
4071,RANDABERG,1127,RANDABERG,G,Rogaland,11,1127
4072,RANDABERG,1127,RANDABERG,G,Rogaland,11,1127
4073,RANDABERG,1127,RANDABERG,G,Rogaland,11,1127
4075,STAVANGER,1103,STAVANGER,G,Rogaland,11,1103
4076,VASSØY,1103,STAVANGER,G,Rogaland,11,1103
4077,HUNDVÅG,1103,STAVANGER,G,Rogaland,11,1103
4078,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4079,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4081,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4082,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4083,HUNDVÅG,1103,STAVANGER,G,Rogaland,11,1103
4084,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4085,HUNDVÅG,1103,STAVANGER,G,Rogaland,11,1103
4086,HUNDVÅG,1103,STAVANGER,P,Rogaland,11,1103
4087,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4088,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4089,HAFRSFJORD,1103,STAVANGER,P,Rogaland,11,1103
4090,HAFRSFJORD,1103,STAVANGER,P,Rogaland,11,1103
4091,HAFRSFJORD,1103,STAVANGER,P,Rogaland,11,1103
4092,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4093,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4094,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4095,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4096,RANDABERG,1127,RANDABERG,P,Rogaland,11,1127
4097,SOLA,1124,SOLA,P,Rogaland,11,1124
4098,TANANGER,1124,SOLA,P,Rogaland,11,1124
4099,STAVANGER,1103,STAVANGER,P,Rogaland,11,1103
4100,JØRPELAND,1130,STRAND,G,Rogaland,11,1130
4102,IDSE,1130,STRAND,G,Rogaland,11,1130
4103,JØRPELAND,1130,STRAND,G,Rogaland,11,1130
4104,JØRPELAND,1130,STRAND,G,Rogaland,11,1130
4105,JØRPELAND,1130,STRAND,G,Rogaland,11,1130
4110,FORSAND,1108,SANDNES,G,Rogaland,11,1108
4119,FORSAND,1108,SANDNES,P,Rogaland,11,1108
4120,TAU,1130,STRAND,G,Rogaland,11,1130
4121,TAU,1130,STRAND,G,Rogaland,11,1130
4123,SØR-HIDLE,1130,STRAND,G,Rogaland,11,1130
4124,TAU,1130,STRAND,P,Rogaland,11,1130
4126,JØRPELAND,1130,STRAND,P,Rogaland,11,1130
4127,LYSEBOTN,1108,SANDNES,G,Rogaland,11,1108
4128,FLØRLI,1108,SANDNES,G,Rogaland,11,1108
4129,SONGESAND,1108,SANDNES,G,Rogaland,11,1108
4130,HJELMELAND,1133,HJELMELAND,G,Rogaland,11,1133
4134,JØSENFJORDEN,1133,HJELMELAND,G,Rogaland,11,1133
4137,ÅRDAL I RYFYLKE,1133,HJELMELAND,G,Rogaland,11,1133
4139,FISTER,1133,HJELMELAND,G,Rogaland,11,1133
4146,SKIFTUN,1133,HJELMELAND,G,Rogaland,11,1133
4148,HJELMELAND,1133,HJELMELAND,P,Rogaland,11,1133
4150,RENNESØY,1103,STAVANGER,G,Rogaland,11,1103
4152,VESTRE ÅMØY,1103,STAVANGER,G,Rogaland,11,1103
4153,BRIMSE,1103,STAVANGER,G,Rogaland,11,1103
4154,AUSTRE ÅMØY,1103,STAVANGER,G,Rogaland,11,1103
4156,MOSTERØY,1103,STAVANGER,G,Rogaland,11,1103
4158,BRU,1103,STAVANGER,G,Rogaland,11,1103
4159,RENNESØY,1103,STAVANGER,P,Rogaland,11,1103
4160,FINNØY,1103,STAVANGER,G,Rogaland,11,1103
4161,FINNØY,1103,STAVANGER,P,Rogaland,11,1103
4163,TALGJE,1103,STAVANGER,G,Rogaland,11,1103
4164,FOGN,1103,STAVANGER,G,Rogaland,11,1103
4167,HELGØY I RYFYLKE,1133,HJELMELAND,G,Rogaland,11,1133
4168,BYRE,1103,STAVANGER,G,Rogaland,11,1103
4169,SØRBOKN,1103,STAVANGER,G,Rogaland,11,1103
4170,SJERNARØY,1103,STAVANGER,G,Rogaland,11,1103
4173,NORD-HIDLE,1103,STAVANGER,G,Rogaland,11,1103
4174,SJERNARØY,1103,STAVANGER,P,Rogaland,11,1103
4180,KVITSØY,1144,KVITSØY,G,Rogaland,11,1144
4181,KVITSØY,1144,KVITSØY,P,Rogaland,11,1144
4182,SKARTVEIT,1103,STAVANGER,B,Rogaland,11,1103
